,Tf_0.5,Tf_10,Tf_15,Tf_20,Tf_25,Tf_03,Tf_30,Tf_35,Tf_40,Tf_45,Tf_05,Tf_50,Tf_55,Tf_60,To_0.5,To_10,To_15,To_20,To_25,To_03,To_30,To_35,To_40,To_45,To_05,To_50,To_55,To_60,Tu_0.5,Tu_10,Tu_15,Tu_20,Tu_25,Tu_03,Tu_30,Tu_35,Tu_40,Tu_45,Tu_05,Tu_50,Tu_55,Tu_60,file
12,0.38099717343546563,0.4976873452324722,0.5889891576000573,0.6209522132723831,0.6340522967457638,0.5092567669510087,0.6396624527070583,0.6424732942331571,0.6439170860068684,0.6446223865295263,0.4714376193214365,0.6448184612861049,0.6444663188187364,0.6435971132073428,0.7043093270365997,0.5661369148755041,0.5621151424337949,0.573489355592213,0.5888181739318157,0.9289267492882368,0.5997660825609064,0.6070214275261435,0.6122295706422137,0.6161194832802942,0.7827557730239141,0.6191003605248058,0.6208330647316445,0.621374051085274,0.2611271444604777,0.44400437934990666,0.6185618170010911,0.6769801256336758,0.6868146973395312,0.350781091176645,0.6852448612851648,0.6823229978411094,0.6790637775702403,0.6758904108500263,0.3372902955915064,0.6727658862170613,0.6699700714853314,0.6674687230216585,SALAMI_634.jams
13,0.7509257749561525,0.9777811122039483,0.9798357860127985,0.9809609564309489,0.9817118970215603,0.9407423871182704,0.9824035801912044,0.9824434211417735,0.9824434211417735,0.9824434211417735,0.9636990901240235,0.9824434211417735,0.9824434211417735,0.9824434211417735,0.7512626262626261,0.9784207791393237,0.9799706824599416,0.9809680385500711,0.981717094952661,0.9407440439298433,0.9824085815278252,0.9824484111545546,0.9824484111545546,0.9824484111545546,0.9680557871180084,0.9824484111545546,0.9824484111545546,0.9824484111545546,0.7505892255892255,0.9771422811184731,0.9797009266984947,0.9809538744140851,0.9817066991455025,0.9407407303125334,0.9823985789055061,0.9824384311796823,0.9824384311796823,0.9824384311796823,0.9593814317253005,0.9824384311796823,0.9824384311796823,0.9824384311796823,SALAMI_970.jams
14,0.38590634150521574,0.47994052688253214,0.5757388753597261,0.6054622484560015,0.6193766566135753,0.4485701160696757,0.6311871975188267,0.6414287760432369,0.6486118163725421,0.6535574475860179,0.3885362851756292,0.6568757139954832,0.6589845963879464,0.6604352767033022,0.2552721088435374,0.3558410136340893,0.46941842668641504,0.5034783384928725,0.515088323943274,0.2939941903501756,0.5257401364100095,0.5354326317047128,0.5423851231025364,0.5473591337090812,0.2531730166984442,0.5509500682887917,0.5535271869325546,0.5554385290708539,0.7903787245892507,0.7369526963696874,0.7443237181668223,0.7592561819328045,0.7766156054581818,0.9459091205771061,0.7895453501963948,0.7997501556385068,0.8065816818078207,0.810884879749549,0.8349640407513441,0.8132266480640038,0.8140827795266693,0.8143809339070955,SALAMI_362.jams
15,0.020533973981233848,0.44164396000939526,0.4375767710971501,0.4470192616160402,0.44132678466666414,0.3518940376129215,0.4258312013352019,0.41705892485673474,0.42182352880299634,0.43165955624272906,0.4247431381907868,0.4467585577276682,0.4631943384231978,0.4802969025212513,0.02112676056338028,0.4301697740218796,0.39054657426370476,0.3770141594589854,0.3565158360290421,0.4493606714617752,0.3336813020557372,0.3221886727161521,0.3284017142687611,0.34247387661911444,0.4873607942910327,0.36054859683339296,0.3803219250727884,0.4011534229922921,0.019973544973544973,0.4537470369995327,0.4974846038135697,0.5489498995933626,0.5790841272972012,0.28917235750565207,0.5882957995698261,0.5911164660733967,0.5895294454304686,0.5836518375499375,0.37638411659776244,0.5871508785505819,0.5922449206652147,0.5983440897095611,SALAMI_866.jams
16,0.6951171372041522,0.9712492325328519,0.9773349162687942,0.9793473196863601,0.9798933404566392,0.9223598856807846,0.9803611485922352,0.9806616234195146,0.9808766922865727,0.9810420226912185,0.952939474653787,0.9811746556343529,0.9812842420866259,0.9813778133952995,0.6967120181405894,0.9696892747893215,0.9753274381950282,0.976430266214312,0.9767699910396119,0.9238196760314413,0.9768399045911912,0.976883181321551,0.9768989391980909,0.9768994451673411,0.9514325929758998,0.9768994451673411,0.9768994451673411,0.9768994451673411,0.6935295414462082,0.9728142174315745,0.9793506752129456,0.9822818545872115,0.9830367285841468,0.9209047014798272,0.9839078707019748,0.9844694079389301,0.9848869711743872,0.985219883334881,0.9544511371105585,0.9854874498338797,0.9857085786551243,0.9858974307949608,SALAMI_12.jams
17,0.429046185543966,0.5730190767342694,0.6173770573426547,0.6304538801476166,0.635748959992256,0.46495510470392,0.6384492742945498,0.6402186923629197,0.6413371913369356,0.6418904192719397,0.4315323669464075,0.6420343831149008,0.6420343831149008,0.6420343831149008,0.29238095238095235,0.5696243843252125,0.6384510338841973,0.6575546963707821,0.6668181347888322,0.3231659992578121,0.6727384071179583,0.6766796668406972,0.6791835907184832,0.680425685285477,0.3328835744470501,0.6807493028992954,0.6807493028992954,0.6807493028992954,0.8056022408963586,0.576454473248804,0.5976498454582607,0.6054985348260994,0.6074461161184003,0.8284279097736259,0.607486022185431,0.607486022185431,0.607486022185431,0.607486022185431,0.6132737230749741,0.607486022185431,0.607486022185431,0.607486022185431,SALAMI_1314.jams
18,0.6799841121841924,0.9285332856836408,0.8909651958120767,0.8259495431929778,0.7829486508775465,0.9113018282309656,0.754948311774734,0.7355733456658953,0.7217863233336694,0.7118331136409652,0.9402228257535222,0.7044236576182035,0.6988031859105844,0.6944787188636721,0.6558996383363471,0.909464593780001,0.8907741375991153,0.8761412994726109,0.8654787740736127,0.893645971559287,0.8532697294238957,0.8405339640097954,0.8292058085290839,0.8203184828839494,0.9236334896681797,0.8135860932241888,0.8087552864118042,0.8053894392151918,0.7059047619047619,0.9484187266539593,0.8911563360010862,0.7811968941173694,0.7147880578712804,0.9296694036070289,0.6769446560094976,0.6539163646113998,0.6390062449041414,0.6286901787835314,0.9574189814091477,0.621089358227267,0.6151695075247076,0.610417689108539,SALAMI_1338.jams
19,0.365476458181053,0.6449643748531886,0.7163521507531392,0.7438305347829907,0.7520401298685796,0.4748608466311981,0.7450790089369632,0.7379052236312992,0.7363388896806338,0.7359161110839334,0.4768408616861759,0.7360227241080979,0.7363820770255913,0.7368649511595762,0.2555479242979243,0.6980382426228107,0.7820754993014004,0.7953573237891189,0.8004234250865542,0.3410764376842204,0.7987829290012551,0.7979037262897383,0.7983575565725223,0.7990866715907772,0.3968197507477954,0.7999451582410907,0.8006884110903214,0.8013182019884985,0.6413757810816636,0.5993909465014736,0.6608188574410988,0.6985738125904171,0.7091726798958212,0.7813317615313733,0.6981414361387513,0.6862988668370066,0.6832612300786942,0.682001534907986,0.597287513590672,0.681560252639655,0.6816371989674024,0.6820082781085353,SALAMI_18.jams
20,0.3962506419566286,0.8244430951798962,0.8228447116458218,0.8217616439128395,0.8175340748666516,0.7647386433340745,0.8112995512507467,0.804305453765596,0.7985969155504323,0.7939631040523739,0.8087924916863429,0.7904533321103232,0.7879205938504069,0.7869951314181137,0.3594117647058824,0.7794404535883681,0.78680556363246,0.7923151763063927,0.7948809233062574,0.7160402557401498,0.7960205479445666,0.7965016722405245,0.7969678935035456,0.7972655725557235,0.7590180344934814,0.7974894655504211,0.7976444684830998,0.79774797177622,0.4415037593984964,0.8749608061677271,0.8623438444494144,0.853481358395476,0.8415162780213908,0.8205444313997723,0.8271765704909664,0.8122636645260134,0.8002326107599784,0.7906878819482214,0.865553255609745,0.7835402703881396,0.7784309462311425,0.7765283107498618,SALAMI_1092.jams
21,0.4429646873564021,0.5808748100843949,0.596614063918279,0.5972113843229961,0.5880119202293387,0.46036956505885807,0.5805209211912626,0.576524131795972,0.5742922274861421,0.5743450900319497,0.5011353221985162,0.5757623686603839,0.5780293328445189,0.5799792119269986,0.7431501831501832,0.5171375751876457,0.5165519522391326,0.5203467394461552,0.5219755540071419,0.6602816639417162,0.522957140375975,0.5247980970140274,0.5272255706533411,0.5300555657995335,0.556449711959592,0.5330285045657797,0.5343171985637816,0.5343843473439992,0.3155161806324597,0.6625319041046596,0.7060465807289655,0.7007205034836547,0.6731771605674797,0.35337803595209116,0.6523246510461256,0.6395616892310987,0.6305861218923959,0.6267107735216313,0.4558237479214952,0.6259455621570029,0.6295308310046099,0.6340803629570761,SALAMI_1156.jams
22,0.7404430493260826,0.9060790739650656,0.9005100808033971,0.8971381905494427,0.891982308342392,0.8818152314949033,0.8848385911341032,0.8720191923463333,0.8559118872404623,0.8412433100921665,0.8948365805925702,0.8274050490748985,0.8159742371283054,0.8021628538436885,0.7402116402116401,0.894924167458214,0.8704407718668659,0.8587167826177288,0.8471810085706173,0.8818140924404244,0.8390623369535941,0.8335225560326793,0.831066689602547,0.8401782907174719,0.8939372273866174,0.8553529619495727,0.8696079888670593,0.8775442771450126,0.7406746031746031,0.9175155741970544,0.9327312080245896,0.9391588009953002,0.9417866171365288,0.881816370552325,0.9358978459679793,0.9142439863733595,0.8822883857722866,0.8423110329547145,0.8957377452249193,0.8012256974148971,0.7685719612837995,0.7387075628237623,SALAMI_458.jams
23,0.14169482210731277,0.5704780656466208,0.5608469421541523,0.5794350278481585,0.593245031261284,0.4716076352745567,0.5999580819653948,0.6037737518645054,0.6038764427015989,0.5999474587628986,0.5631082244039017,0.5933740990750976,0.5856447471896198,0.5788805146559854,0.15385487528344668,0.5264385611584177,0.5342685142969259,0.5697412550572898,0.5959421802870404,0.44522044140565475,0.6040953844744619,0.6027763481119162,0.5990293420548373,0.5950955914029986,0.5221602105792398,0.5912217108076457,0.5875163253908273,0.5840185839234976,0.13131613756613755,0.6225585392401694,0.5902082205977107,0.5894643765817694,0.5905721860609228,0.5013197036818102,0.5958770647314136,0.6047744618618711,0.6088026247582127,0.6048790918735186,0.6110250550935272,0.5955422164768861,0.5837850552349467,0.5738320641873268,SALAMI_732.jams
24,0.6097205692460637,0.8732575140507686,0.8177379036954763,0.7773187579154466,0.749693033826837,0.9013704158964939,0.7353057715644519,0.724073607875279,0.7209978902823949,0.7233946809352837,0.9139107098403305,0.726627983953706,0.7270984018715945,0.7236606914682724,0.6105598894848043,0.9128157007972385,0.9102393855626844,0.9155103133634191,0.9172275699426371,0.8988547496717709,0.9158576966749531,0.9103141273253419,0.9011034293509116,0.8890272959273636,0.9172500677907974,0.8750671338818932,0.8588474523580424,0.8388679010353863,0.6088835534213686,0.836985536972866,0.742302693734709,0.6753744685346245,0.6339077626139616,0.9039002030642196,0.6142188438661806,0.6010958381423006,0.6008955627125411,0.6097867288038555,0.9105955783500197,0.6212451035959976,0.6303945231664677,0.636276660577016,SALAMI_1418.jams
25,0.8384605848369544,0.962862910100694,0.9353457920848163,0.9110227757728973,0.8937219474756809,0.9529145662220078,0.879640113562291,0.8678112498852222,0.8576105340922243,0.8480748065675398,0.9631042278447561,0.8384602793964123,0.8282875447765012,0.8183019211750027,0.853083028083028,0.9737234066274919,0.9288453015828205,0.8967506682941115,0.8798862412763222,0.9643948886458548,0.8700389743282372,0.8638020980033096,0.8595395942536315,0.8566904398519234,0.9743933324782933,0.8547344366157706,0.8533310640787567,0.8522561190740676,0.8243309720582448,0.9522420079536758,0.9419379107420506,0.9257565217796438,0.9079997220262078,0.9417043557990814,0.8894555201631013,0.8718577905335461,0.8556901133005429,0.8396307406376343,0.9520737133587727,0.8227942635778969,0.8046720673846305,0.7869495606341542,SALAMI_834.jams
26,0.8856343824414896,0.9719841151312878,0.9645767931200852,0.9535319869039333,0.942599273796713,0.9694584235273092,0.9308350484993551,0.92126681106012,0.9127382841740953,0.9043722127197358,0.9749953544862453,0.8957720770801446,0.8867775376018359,0.8790325110176306,0.8793089626422961,0.9825469137436923,0.9694746705041293,0.9437372477147672,0.9198827180426234,0.9698733372272198,0.8960278650545273,0.8772061279546906,0.8609113252253194,0.8453946463059385,0.9772676245722048,0.829888457394969,0.8140934615948068,0.8007317828272079,0.892051467051467,0.9616460101516976,0.9597281560454507,0.9635321711069157,0.966466211558105,0.9690438646773687,0.9684557733400941,0.9699877700098668,0.9712049306161282,0.9721958569439768,0.9727336265157661,0.9730185864450049,0.9737127817426681,0.9743064963674728,SALAMI_798.jams
27,0.2550598483800786,0.582671899991609,0.5689011875275455,0.5486090750044299,0.5194584587509257,0.5258667200119963,0.490032774844427,0.46872852227024403,0.4534513501719499,0.43900945965290555,0.5693022708809283,0.42700702010604424,0.41758516687209424,0.40902559291642526,0.3129530916844351,0.7887286426622542,0.7470985418611819,0.7273875256451731,0.6962179387533363,0.7531878615601807,0.662101690769882,0.6371327955401949,0.6138779043338604,0.587140085692547,0.8037219982125764,0.5595900124021811,0.5390354465345988,0.5220483079986277,0.21524216524216525,0.46197905957778607,0.4593398170388473,0.4403734062600134,0.41427909777439886,0.4039498148980562,0.3889510444901722,0.37073689753916345,0.3595016940774033,0.3505648295893649,0.44074980080346,0.3452155198989666,0.34079950249212737,0.3362318716326908,SALAMI_838.jams
28,0.7073186997486625,0.9687105025641088,0.9770931664461512,0.9786617260026935,0.9793943294592888,0.9247193062861366,0.9798201347748022,0.9801903985742422,0.9804656918017434,0.9806689522001958,0.9507902662850175,0.9808182238806642,0.980898097678143,0.9809413031023548,0.7058931687858393,0.9693826580730228,0.9770267358424443,0.9784571749992269,0.9790666803550565,0.9240977791154538,0.9793821610861447,0.9795427160714251,0.979613873631275,0.9796429346793103,0.9500102069577239,0.9796652670723623,0.9796824781004945,0.9796956113628218,0.7087500000000003,0.9680392785345749,0.9771596060840533,0.9788663625487123,0.9797221979354517,0.9253416700696142,0.9802585003570006,0.9808389381508213,0.9813189926496234,0.9816971211491522,0.9515716076882241,0.9819738976898414,0.9821167377586214,0.9821901666913181,SALAMI_1366.jams
29,0.5826045295662454,0.8482685060135857,0.8279510836016225,0.8130043056038587,0.8065591472782868,0.8341578386877092,0.7995032558773346,0.7910473342936669,0.7822194709388808,0.7733462331132974,0.8562621157840725,0.7641034689706213,0.7543054945006611,0.7439171706833706,0.6294409937888199,0.86307084868535,0.8222536830733631,0.7919549986968064,0.7784849824045721,0.9115574477602687,0.7635520542851763,0.746076008244917,0.7281785830289531,0.7119763649200361,0.9094735723351582,0.6964386080434878,0.6803154151370093,0.6635910356835637,0.5422555043522785,0.8339653455716233,0.8337279896666667,0.8352031002523717,0.8367339181532579,0.7688734158978997,0.8390071990341467,0.8417878991392477,0.8449245162968734,0.8462937930173128,0.8089330798032203,0.8463317032106076,0.846353641113826,0.8463680313659446,SALAMI_414.jams
30,0.7836371748160836,0.7906753403930041,0.6610462935288007,0.5440446164867867,0.4646099362656773,0.950041264002661,0.41393824676086094,0.3783767526032408,0.35371090014890927,0.33597623138209287,0.9441928321380997,0.3220249023117319,0.3101378702504156,0.29945411637301095,0.7298590864917396,0.953793686520448,0.9561612303620433,0.956271599270666,0.9562777108046873,0.9354925383369904,0.9562777108046873,0.9562777108046873,0.9562777108046873,0.9562777108046873,0.9550478072108309,0.9562777108046873,0.9562777108046873,0.9562777108046873,0.8459706959706959,0.6752019189607903,0.5051377576890428,0.38016438036884975,0.3068458935550267,0.9650496603139946,0.26413678267566565,0.23584818516316625,0.2169849816479229,0.20378715095467967,0.9335818370724476,0.1936116488608786,0.1850815552696551,0.17752220270769886,SALAMI_1414.jams
31,0.8321603733310297,0.8506500191536441,0.802845262545481,0.8133245639316956,0.8382216891687204,0.9611622544877463,0.8549563786066321,0.8541324322907972,0.8413217020523858,0.8189960162341512,0.9425254539768244,0.7907830387594864,0.7683906254073571,0.7497723393854488,0.8465646258503405,0.9790709029918062,0.9485834082687026,0.9276980805566384,0.9089113539965439,0.9644545715648193,0.8850686950339871,0.8511540692340492,0.8077354716464794,0.7558320942132347,0.9786042460659551,0.7013062642416739,0.6617536917875844,0.6312087361608395,0.8182380952380953,0.7520116106383561,0.6959249707544315,0.7240573861428484,0.7777341956687036,0.9578923386229391,0.8268256408817749,0.8571317123496077,0.8778221893296699,0.8936796852428265,0.9090123482935243,0.9064308080154728,0.9159970864085757,0.9231782774200574,SALAMI_518.jams
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005205871853909827,0.18878446115288222,0.15068578511320535,0.217779397709458,0.2649199289521151,0.28857483161251424,0.20307474743112677,0.30208513715401725,0.3093932778129889,0.3128248306737809,0.3136222221521671,0.1679729252900897,0.3136407446418701,0.3136407446418701,0.3136407446418701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026050979237920324,SALAMI_316.jams
33,0.0,0.4933400200716215,0.5427222711380343,0.5533423053833245,0.5550562582400688,0.24451689645789257,0.5551078261919559,0.5551078261919559,0.5551078261919559,0.5551078261919559,0.36507857975084623,0.5551078261919559,0.5551078261919559,0.5551078261919559,0.0,0.4358910991682966,0.469796590361438,0.47545095940578974,0.4754576573550957,0.4269980953084766,0.4754576573550957,0.4754576573550957,0.4754576573550957,0.4754576573550957,0.4330282514254421,0.4754576573550957,0.4754576573550957,0.4754576573550957,0.0,0.5682308578780126,0.6424483788962565,0.6617551710186242,0.6666659355891894,0.17130729470033787,0.6668147376614055,0.6668147376614055,0.6668147376614055,0.6668147376614055,0.31556148830699,0.6668147376614055,0.6668147376614055,0.6668147376614055,SALAMI_592.jams
34,0.30110858513975597,0.6956233888083937,0.7568155673361457,0.7861287961731014,0.7968631093083747,0.5336397578198203,0.7946642321360697,0.7853979066344434,0.7689886061681029,0.7513342084186003,0.5870542096410412,0.7377908321435275,0.7274296591396213,0.7190716218975823,0.3364914021164021,0.7377190030703197,0.7681939291940726,0.7760850413565278,0.7733561747918897,0.5896181351772055,0.7562634469667274,0.7313641748853722,0.6990596123268206,0.6685026324515394,0.6392388080354506,0.6463761032639974,0.6299702165662093,0.61710501477874,0.272458925090504,0.6580725489087412,0.7457693545811461,0.7964359232454212,0.8218438760052039,0.48736892587423886,0.8371733805901935,0.8480526717249706,0.8544630655644574,0.8575955574680836,0.5427467883403232,0.8593217206040255,0.8605629074296802,0.8614048132692249,SALAMI_920.jams
