,t_measure10,t_measure15,t_measure30,t_precision10,t_precision15,t_precision30,t_recall10,t_recall15,t_recall30,track_id
403,0.18701306197594436,0.20755508665858088,0.250353962030168,0.13755921198320073,0.15098220689246794,0.17758911359021048,0.2919841523239273,0.33192827434866873,0.4241397555900488,SALAMI_342
404,0.34774512229602833,0.3910472502991348,0.4518796680274495,0.33362786184494353,0.3696626030244664,0.41286170785101456,0.36310989717558184,0.4150579790211775,0.49904221388065256,SALAMI_344
405,0.16713019059345952,0.20186609376619008,0.24551758296288018,0.11473704583903208,0.13745472702979591,0.16440282934360853,0.3075846074050588,0.3798764008630824,0.4846286211041287,SALAMI_346
406,0.06456271232181325,0.10422460221623363,0.1738759734871509,0.10298401546853561,0.16263342579193324,0.262650380610744,0.047020348524025,0.07668400117497916,0.1299526732587441,SALAMI_348
407,0.07681278595366092,0.12149349627635539,0.22436395876413678,0.055040066745554325,0.0867654539719192,0.1588002795255496,0.12708500012038618,0.20257422537487116,0.3821359772615597,SALAMI_350
408,0.15883851756967113,0.23444629273420123,0.36023923539570696,0.13109932040249883,0.19127800974707063,0.2900086073527053,0.2014666880738309,0.3027783606640641,0.47535462514965315,SALAMI_352
409,0.19924646892434403,0.22426812956741377,0.26530113385292,0.15725301639218428,0.1691399133735012,0.1947525321516829,0.27183955235068885,0.3327087741507681,0.41599382091360604,SALAMI_354
410,0.2772422507831294,0.3058528755157737,0.35949640370133845,0.19993951261317794,0.21779376213150617,0.2511901217427186,0.45199884577053134,0.5134545710074807,0.6319955115166093,SALAMI_356
411,0.2324133155583219,0.27203295742567696,0.34932818288206996,0.25298227930816425,0.2895973187669265,0.3549817574975902,0.21493760969327455,0.2564773543984028,0.34385186713769783,SALAMI_358
412,0.06343839486759868,0.11001375403620625,0.21510104239905717,0.05679387035197654,0.10280821166650668,0.18773227915397703,0.07184364847359705,0.11830545521765083,0.25181169612739146,SALAMI_36
413,0.05312666539843872,0.11533278401777314,0.24706987608385214,0.04267524731411551,0.0950367628141274,0.20155308082787313,0.07035767129613878,0.14665166819609046,0.3191417593795312,SALAMI_360
414,0.17846249276980064,0.2252156054303403,0.32910283904053717,0.17477772296502944,0.2167891603610597,0.30866944184436185,0.182305977802328,0.23432360215252745,0.35243333206306043,SALAMI_362
415,0.1681781598855984,0.187945375601431,0.25421979218859264,0.09907663232983435,0.11092164664003738,0.1582478496772319,0.555878814719183,0.6149997394449127,0.6459919620614456,SALAMI_364
416,0.1538153562665003,0.19861557541073607,0.2983909998381812,0.12692450500329003,0.16156937551894887,0.2344846104023468,0.1951636996760835,0.2577045945529969,0.41018189161650725,SALAMI_366
417,0.09481798375977499,0.13350954389044442,0.23125325508726546,0.09364033688558235,0.12805185070374403,0.21324069195229295,0.09602562872639009,0.13945317238635418,0.2525896469415612,SALAMI_368
418,0.1554687204815438,0.17832980793791267,0.205090584298813,0.11840784052548753,0.1351830649995383,0.15524440948408996,0.22629874961054056,0.261931045025955,0.3020844395553237,SALAMI_370
419,0.14877449754411307,0.20647636234425315,0.3152700918254019,0.11929938115785932,0.1636466325137113,0.24388283911987152,0.19759366285060548,0.2796724683459786,0.44574453574291045,SALAMI_372
420,0.1978024275514229,0.23258895594396317,0.2791863386129423,0.12408561965564331,0.14507548690912592,0.1742822856193056,0.48729433819336176,0.586201757328034,0.7013328441166797,SALAMI_376
421,0.2432789702718734,0.29523037617248377,0.4003220473619096,0.2033113044330077,0.2442273130802347,0.3342896344779219,0.30280557732639685,0.37315875992146924,0.4988626590960417,SALAMI_378
422,0.19437066620482085,0.20814640890087038,0.24053773352484817,0.20425712164254206,0.21157932912132293,0.235999629795889,0.18539707495340596,0.20482310979527124,0.2452537880848136,SALAMI_38
423,0.15199416048545314,0.19178033333393396,0.2762605729165624,0.15504345436097147,0.18921837328899913,0.2583019209355689,0.14906249620702888,0.19441262194843434,0.2969029961750066,SALAMI_380
424,0.17684229397423004,0.20788653709723445,0.27180932081025844,0.12195212274452702,0.14266551839433975,0.18604022915851745,0.32158761643555545,0.3829612264311305,0.5043073170237453,SALAMI_386
425,0.15447152693353677,0.1627392115294055,0.20233639304801346,0.1231894943292002,0.1268318622767715,0.16579123664927647,0.20704814314389725,0.2270071796617546,0.2595483031868906,SALAMI_388
426,0.18042684398310999,0.2164624465525729,0.2896086603796876,0.13849784523119849,0.16588740629116694,0.22372259134552053,0.2587659480729759,0.31140106698338893,0.410500681511708,SALAMI_390
427,0.2014768280682836,0.2472634617844512,0.3377292229541061,0.20078000710048868,0.24481335128038825,0.33771097417774065,0.20217850261193915,0.2497631098459662,0.3377474737027845,SALAMI_392
428,0.0925399426914718,0.12280060618262062,0.1652533071833793,0.06537371457610741,0.08537295738053322,0.112573084296704,0.15833755006672498,0.21866270608686011,0.3106058725848203,SALAMI_394
429,0.10844815883139987,0.1378213654235857,0.23425226316810804,0.08038219144316093,0.10011349384878192,0.16690260405150442,0.1666270993811101,0.22109832282400402,0.39272884145498566,SALAMI_396
430,0.038462828625966325,0.073249691273267,0.1464942507429348,0.025323624595469257,0.0503246086232246,0.09930005413327551,0.07993964323621185,0.13453743866617227,0.27917949574851353,SALAMI_398
431,0.11686361002145743,0.15235201545156987,0.2615125283356242,0.08895980463264909,0.11415273512152047,0.19036575890517848,0.17027260293710933,0.2289744332607469,0.41757635372655194,SALAMI_4
432,0.07017342063803075,0.09378613255369035,0.12820270236842146,0.07325222435516555,0.09472742580892123,0.12371119185979862,0.06734298334718501,0.09286336223889415,0.13303264133819148,SALAMI_40
433,0.11913668929612885,0.1368231893523086,0.23421189621535307,0.143612791304987,0.1659080835511107,0.29340586005393365,0.10178871524072763,0.11641482371691411,0.19489273161088275,SALAMI_400
434,0.12881441623831905,0.20894072970567606,0.3695353646566425,0.14919494836067224,0.22790304267061387,0.36500102335469176,0.11333277738057142,0.19289149712866502,0.37418378169466676,SALAMI_402
435,0.06345511244736005,0.06619055632834543,0.07073386817672891,0.20408472829691318,0.22605233515151588,0.23973366628876822,0.0375679736070603,0.038771657426299476,0.04148740200084324,SALAMI_404
436,0.1916696621872544,0.24182344305712555,0.3249645513476318,0.2030634820688999,0.2502878380507258,0.3199387544363885,0.18148651809341973,0.2339128286571437,0.3301507648691763,SALAMI_406
437,0.16465155598730652,0.2090213911516703,0.30500387422261405,0.14338648764982756,0.18261158058515953,0.25813424550206404,0.19332241986735213,0.24436167791029728,0.372669811666021,SALAMI_408
